Year,Month,Day,Period,1
2012,1,23,13,0.895822842
2012,1,23,14,0.881302595
2012,1,23,15,0.884970868
2012,1,23,16,0.882372508
2012,1,23,17,0.871979068
2012,1,23,18,0.892001724
2012,1,23,19,0.961851757
2012,1,23,20,0.949777025
2012,1,23,21,0.898879736
2012,1,23,22,0.826737034
2012,1,23,23,0.731667624
2012,1,23,24,0.64194778
2012,1,24,1,0.586159461
2012,1,24,2,0.556354742
2012,1,24,3,0.540764582
2012,1,24,4,0.53938898
2012,1,24,5,0.576530244
2012,1,24,6,0.679853268
2012,1,24,7,0.827654102
2012,1,24,8,0.858223044
2012,1,24,9,0.852109255
2012,1,24,10,0.872590446
2012,1,24,11,0.897504134
2012,1,24,12,0.906521972
2012,1,24,13,0.895058619
2012,1,24,14,0.889403364
2012,1,24,15,0.88374811
2012,1,24,16,0.886193625
2012,1,24,17,0.882372508
2012,1,24,18,0.906674817
2012,1,24,19,0.984319929
2012,1,24,20,0.980957345
2012,1,24,21,0.944580305
2012,1,24,22,0.876717254
2012,1,24,23,0.791429906
2012,1,24,24,0.7049198
2012,1,25,1,0.669918362
2012,1,25,2,0.646074587
2012,1,25,3,0.640725022
2012,1,25,4,0.642406314
2012,1,25,5,0.683674385
2012,1,25,6,0.800447743
2012,1,25,7,0.944733149
2012,1,25,8,0.981874414
2012,1,25,9,0.971786663
2012,1,25,10,0.985084153
2012,1,25,11,0.997311729
2012,1,25,12,0.980651656
2012,1,25,13,0.946567286
2012,1,25,14,0.932658417
2012,1,25,15,0.918596704
2012,1,25,16,0.919819462
2012,1,25,17,0.928073076
2012,1,25,18,0.959559086
2012,1,25,19,1.043929366
2012,1,25,20,1.03368877
2012,1,25,21,0.999910089
2012,1,25,22,0.93372833
2012,1,25,23,0.838506076
2012,1,25,24,0.744812269
2012,1,26,1,0.679700423
2012,1,26,2,0.651424152
2012,1,26,3,0.636292526
2012,1,26,4,0.641183556
2012,1,26,5,0.681687404
2012,1,26,6,0.792652663
2012,1,26,7,0.940606342
2012,1,26,8,0.971633818
2012,1,26,9,0.961546067
2012,1,26,10,0.970869595
2012,1,26,11,0.980040277
2012,1,26,12,0.972245197
2012,1,26,13,0.946108752
2012,1,26,14,0.939536429
2012,1,26,15,0.930824281
